id,zipcode,best_season,property_price,sale_scenario_1,profit_scenario_1,sale_scenario_2,profit_scenario_2
2354300740,98027,Fall,551000.0,578550.0,27550.0,0.0,0.0
5706201140,98027,Fall,533250.0,559912.5,26662.5,0.0,0.0
5279100625,98027,Fall,248000.0,0.0,0.0,272800.0,24800.0
5561401110,98027,Fall,460000.0,0.0,0.0,506000.0,46000.0
1523069086,98027,Fall,395000.0,0.0,0.0,434500.0,39500.0
723069049,98027,Fall,379000.0,0.0,0.0,416900.0,37900.0
5706200280,98027,Fall,382500.0,0.0,0.0,420750.0,38250.0
5561300380,98027,Fall,450000.0,0.0,0.0,495000.0,45000.0
2323069073,98027,Fall,439500.0,0.0,0.0,483450.0,43950.0
3424069145,98027,Fall,343000.0,0.0,0.0,377300.0,34300.0
5706200020,98027,Fall,455000.0,0.0,0.0,500500.0,45500.0
5279100675,98027,Fall,313000.0,0.0,0.0,344300.0,31300.0
2323069022,98027,Fall,390000.0,0.0,0.0,429000.0,39000.0
5279100680,98027,Fall,240000.0,0.0,0.0,264000.0,24000.0
1924069071,98027,Fall,485000.0,509250.0,24250.0,0.0,0.0
9412200660,98027,Fall,395000.0,0.0,0.0,434500.0,39500.0
2223069120,98027,Fall,440000.0,0.0,0.0,484000.0,44000.0
2623069031,98027,Fall,542500.0,569625.0,27125.0,0.0,0.0
7524950870,98027,Fall,565000.0,593250.0,28250.0,0.0,0.0
2523069146,98027,Fall,349900.0,0.0,0.0,384890.0,34990.0
2223069112,98027,Fall,465000.0,0.0,0.0,511500.0,46500.0
3388300730,98027,Fall,550388.0,577907.4,27519.400000000023,0.0,0.0
5561100431,98027,Fall,510000.0,535500.0,25500.0,0.0,0.0
9414500200,98027,Fall,410000.0,0.0,0.0,451000.0,41000.0
8137500400,98027,Fall,545000.0,572250.0,27250.0,0.0,0.0
2617300200,98027,Fall,532000.0,558600.0,26600.0,0.0,0.0
1823069155,98027,Fall,525888.0,552182.4,26294.400000000023,0.0,0.0
1423069129,98027,Fall,449000.0,0.0,0.0,493900.0,44900.0
9414610320,98027,Fall,463000.0,0.0,0.0,509300.0,46300.0
5710610520,98027,Fall,454900.0,0.0,0.0,500390.0,45490.0
5706200370,98027,Fall,550000.0,577500.0,27500.0,0.0,0.0
9414610240,98027,Fall,485000.0,509250.0,24250.0,0.0,0.0
2323069053,98027,Fall,420000.0,0.0,0.0,462000.0,42000.0
9414610070,98027,Fall,502775.0,527913.75,25138.75,0.0,0.0
1523069197,98027,Fall,379880.0,0.0,0.0,417868.0,37988.0
2524069072,98027,Fall,243800.0,0.0,0.0,268180.0,24380.0
5561300540,98027,Fall,492000.0,516600.0,24600.0,0.0,0.0
2354300456,98027,Fall,130000.0,0.0,0.0,143000.0,13000.0
2724069103,98027,Fall,389000.0,0.0,0.0,427900.0,38900.0
3024079057,98027,Fall,410000.0,0.0,0.0,451000.0,41000.0
8137500730,98027,Fall,500000.0,525000.0,25000.0,0.0,0.0
1423069077,98027,Fall,570000.0,598500.0,28500.0,0.0,0.0
1523069151,98027,Fall,380000.0,0.0,0.0,418000.0,38000.0
1423069063,98027,Fall,464950.0,0.0,0.0,511445.0,46495.0
1623069071,98027,Fall,475000.0,498750.0,23750.0,0.0,0.0
5528600050,98027,Fall,546000.0,573300.0,27300.0,0.0,0.0
2824069180,98027,Fall,385000.0,0.0,0.0,423500.0,38500.0
5561000420,98027,Fall,490000.0,514500.0,24500.0,0.0,0.0
8041100010,98027,Fall,377000.0,0.0,0.0,414700.0,37700.0
2523069134,98027,Fall,495000.0,519750.0,24750.0,0.0,0.0
3224069026,98027,Fall,330000.0,0.0,0.0,363000.0,33000.0
9412200080,98027,Fall,440000.0,0.0,0.0,484000.0,44000.0
5561000430,98027,Fall,470000.0,493500.0,23500.0,0.0,0.0
2294900010,98027,Fall,478000.0,501900.0,23900.0,0.0,0.0
5561000190,98027,Fall,437500.0,0.0,0.0,481250.0,43750.0
9412200280,98027,Fall,450000.0,0.0,0.0,495000.0,45000.0
9414500480,98027,Fall,503000.0,528150.0,25150.0,0.0,0.0
1523069022,98027,Fall,300000.0,0.0,0.0,330000.0,30000.0
5706201470,98027,Fall,525000.0,551250.0,26250.0,0.0,0.0
5561300980,98027,Fall,500000.0,525000.0,25000.0,0.0,0.0
2724069169,98027,Fall,499900.0,524895.0,24995.0,0.0,0.0
1423069076,98027,Fall,560000.0,588000.0,28000.0,0.0,0.0
5561401530,98027,Fall,550000.0,577500.0,27500.0,0.0,0.0
3424069076,98027,Fall,360000.0,0.0,0.0,396000.0,36000.0
5706202070,98027,Fall,511100.0,536655.0,25555.0,0.0,0.0
9412200730,98027,Fall,369300.0,0.0,0.0,406230.0,36930.0
3388300590,98027,Fall,535000.0,561750.0,26750.0,0.0,0.0
5561000330,98027,Fall,525000.0,551250.0,26250.0,0.0,0.0
9412200330,98027,Fall,427500.0,0.0,0.0,470250.0,42750.0
9414500230,98027,Fall,440000.0,0.0,0.0,484000.0,44000.0
723069013,98027,Fall,255500.0,0.0,0.0,281050.0,25550.0
3424069066,98027,Fall,396450.0,0.0,0.0,436095.0,39645.0
9202650040,98027,Fall,401000.0,0.0,0.0,441100.0,40100.0
114101516,98028,Summer,310000.0,0.0,0.0,341000.0,31000.0
5634500392,98028,Summer,330000.0,0.0,0.0,363000.0,33000.0
3649100320,98028,Summer,330000.0,0.0,0.0,363000.0,33000.0
8718500075,98028,Summer,396000.0,0.0,0.0,435600.0,39600.0
4140900140,98028,Summer,438000.0,459900.0,21900.0,0.0,0.0
7297700055,98028,Summer,306000.0,0.0,0.0,336600.0,30600.0
2570500090,98028,Summer,385000.0,0.0,0.0,423500.0,38500.0
3649100315,98028,Summer,418800.0,439740.0,20940.0,0.0,0.0
3949600090,98028,Summer,335000.0,0.0,0.0,368500.0,33500.0
6179900090,98028,Summer,415000.0,435750.0,20750.0,0.0,0.0
8718500495,98028,Summer,375000.0,0.0,0.0,412500.0,37500.0
3582750280,98028,Summer,347000.0,0.0,0.0,381700.0,34700.0
3582750170,98028,Summer,410000.0,430500.0,20500.0,0.0,0.0
5628400080,98028,Summer,420000.0,441000.0,21000.0,0.0,0.0
3824100235,98028,Summer,425000.0,446250.0,21250.0,0.0,0.0
3649100306,98028,Summer,379900.0,0.0,0.0,417890.0,37990.0
3579700100,98028,Summer,389000.0,0.0,0.0,427900.0,38900.0
3815500035,98028,Summer,385000.0,0.0,0.0,423500.0,38500.0
2570500230,98028,Summer,400000.0,0.0,0.0,440000.0,40000.0
3649100276,98028,Summer,368000.0,0.0,0.0,404800.0,36800.0
1357300240,98028,Summer,333500.0,0.0,0.0,366850.0,33350.0
3816300105,98028,Summer,435000.0,456750.0,21750.0,0.0,0.0
3818700016,98028,Summer,434000.0,455700.0,21700.0,0.0,0.0
114100354,98028,Summer,249000.0,0.0,0.0,273900.0,24900.0
3582750120,98028,Summer,409000.0,429450.0,20450.0,0.0,0.0
5631500905,98028,Summer,272925.0,0.0,0.0,300217.5,27292.5
114100297,98028,Summer,400000.0,0.0,0.0,440000.0,40000.0
5634500182,98028,Summer,396000.0,0.0,0.0,435600.0,39600.0
114101426,98028,Summer,375000.0,0.0,0.0,412500.0,37500.0
8045600130,98028,Summer,425000.0,446250.0,21250.0,0.0,0.0
4140500050,98028,Summer,362000.0,0.0,0.0,398200.0,36200.0
3818700190,98028,Summer,387846.0,0.0,0.0,426630.6,38784.59999999998
3649100346,98028,Summer,322968.0,0.0,0.0,355264.8,32296.79999999999
4189800050,98028,Summer,335000.0,0.0,0.0,368500.0,33500.0
766900250,98028,Summer,406000.0,426300.0,20300.0,0.0,0.0
3818700185,98028,Summer,400000.0,0.0,0.0,440000.0,40000.0
6181700250,98028,Summer,350000.0,0.0,0.0,385000.0,35000.0
3579800405,98028,Summer,440000.0,462000.0,22000.0,0.0,0.0
3649100031,98028,Summer,345000.0,0.0,0.0,379500.0,34500.0
5631501161,98028,Summer,425000.0,446250.0,21250.0,0.0,0.0
3824100211,98028,Summer,370000.0,0.0,0.0,407000.0,37000.0
8718500610,98028,Summer,379950.0,0.0,0.0,417945.0,37995.0
3905040800,98029,Fall,533600.0,0.0,0.0,586960.0,53360.0
3904901200,98029,Fall,530000.0,0.0,0.0,583000.0,53000.0
3904910520,98029,Fall,505000.0,0.0,0.0,555500.0,50500.0
8079100370,98029,Fall,574000.0,602700.0,28700.0,0.0,0.0
3904901670,98029,Fall,455000.0,0.0,0.0,500500.0,45500.0
3904901450,98029,Fall,445000.0,0.0,0.0,489500.0,44500.0
3904910480,98029,Fall,490000.0,0.0,0.0,539000.0,49000.0
3904910050,98029,Fall,515000.0,0.0,0.0,566500.0,51500.0
3905040220,98029,Fall,525000.0,0.0,0.0,577500.0,52500.0
3904920600,98029,Fall,560000.0,588000.0,28000.0,0.0,0.0
3905081530,98029,Fall,571500.0,600075.0,28575.0,0.0,0.0
3904990570,98029,Fall,496700.0,0.0,0.0,546370.0,49670.0
8665050220,98029,Fall,459000.0,0.0,0.0,504900.0,45900.0
3905100630,98029,Fall,500000.0,0.0,0.0,550000.0,50000.0
3905040780,98029,Fall,520000.0,0.0,0.0,572000.0,52000.0
3905100840,98029,Fall,500000.0,0.0,0.0,550000.0,50000.0
808000070,98030,Fall,206600.0,0.0,0.0,227260.0,20660.0
1922059135,98030,Fall,250000.0,0.0,0.0,275000.0,25000.0
7697920160,98030,Fall,245000.0,0.0,0.0,269500.0,24500.0
273900030,98030,Fall,267500.0,280875.0,13375.0,0.0,0.0
3830620710,98030,Fall,206135.0,0.0,0.0,226748.5,20613.5
2005300140,98030,Fall,220000.0,0.0,0.0,242000.0,22000.0
5420300270,98030,Fall,231500.0,0.0,0.0,254650.0,23150.0
7697870310,98030,Fall,266000.0,0.0,0.0,292600.0,26600.0
3830630140,98030,Fall,275000.0,288750.0,13750.0,0.0,0.0
9183702251,98030,Fall,280000.0,294000.0,14000.0,0.0,0.0
7697870600,98030,Fall,158000.0,0.0,0.0,173800.0,15800.0
3830630090,98030,Fall,265000.0,0.0,0.0,291500.0,26500.0
1330280100,98030,Fall,178000.0,0.0,0.0,195800.0,17800.0
7140200380,98030,Fall,275000.0,288750.0,13750.0,0.0,0.0
7140200280,98030,Fall,250000.0,0.0,0.0,275000.0,25000.0
807800190,98030,Fall,245000.0,0.0,0.0,269500.0,24500.0
5412310080,98030,Fall,235000.0,0.0,0.0,258500.0,23500.0
5540000010,98030,Fall,259950.0,0.0,0.0,285945.0,25995.0
1922059027,98030,Fall,282510.0,296635.5,14125.5,0.0,0.0
8700110020,98030,Fall,273000.0,286650.0,13650.0,0.0,0.0
3830210020,98030,Fall,168000.0,0.0,0.0,184800.0,16800.0
3826501060,98030,Fall,267000.0,0.0,0.0,293700.0,26700.0
5412310170,98030,Fall,177000.0,0.0,0.0,194700.0,17700.0
2459000020,98030,Fall,258000.0,0.0,0.0,283800.0,25800.0
8091401030,98030,Fall,240000.0,0.0,0.0,264000.0,24000.0
2005600090,98030,Fall,160000.0,0.0,0.0,176000.0,16000.0
9183703045,98030,Fall,275000.0,288750.0,13750.0,0.0,0.0
7140200330,98030,Fall,190000.0,0.0,0.0,209000.0,19000.0
1612500090,98030,Fall,225800.0,0.0,0.0,248380.0,22580.0
8091410530,98030,Fall,270000.0,283500.0,13500.0,0.0,0.0
1164000040,98030,Fall,226800.0,0.0,0.0,249480.0,22680.0
3830610320,98030,Fall,241000.0,0.0,0.0,265100.0,24100.0
7942300070,98030,Fall,229900.0,0.0,0.0,252890.0,22990.0
1657000070,98030,Fall,250000.0,0.0,0.0,275000.0,25000.0
3814701090,98030,Fall,267000.0,0.0,0.0,293700.0,26700.0
5412300410,98030,Fall,248000.0,0.0,0.0,272800.0,24800.0
7140200450,98030,Fall,272000.0,285600.0,13600.0,0.0,0.0
1922059010,98030,Fall,140000.0,0.0,0.0,154000.0,14000.0
293600080,98030,Fall,280000.0,294000.0,14000.0,0.0,0.0
274000020,98030,Fall,274000.0,287700.0,13700.0,0.0,0.0
6829900080,98030,Fall,275000.0,288750.0,13750.0,0.0,0.0
8133300050,98030,Fall,200500.0,0.0,0.0,220550.0,20050.0
3512100050,98030,Fall,139000.0,0.0,0.0,152900.0,13900.0
7140200250,98030,Fall,200000.0,0.0,0.0,220000.0,20000.0
2822059091,98030,Fall,213500.0,0.0,0.0,234850.0,21350.0
3830620300,98030,Fall,253000.0,0.0,0.0,278300.0,25300.0
7697850360,98030,Fall,245000.0,0.0,0.0,269500.0,24500.0
1922059401,98030,Fall,275000.0,288750.0,13750.0,0.0,0.0
5468000180,98030,Fall,244950.0,0.0,0.0,269445.0,24495.0
5412300100,98030,Fall,240000.0,0.0,0.0,264000.0,24000.0
722059070,98031,Summer,235000.0,0.0,0.0,258500.0,23500.0
5419800510,98031,Summer,268500.0,281925.0,13425.0,0.0,0.0
5115000160,98031,Summer,242000.0,0.0,0.0,266200.0,24200.0
3387900390,98031,Summer,255000.0,0.0,0.0,280500.0,25500.0
5412200270,98031,Summer,288400.0,302820.0,14420.0,0.0,0.0
3110800260,98031,Summer,274700.0,288435.0,13735.0,0.0,0.0
1862900160,98031,Summer,265900.0,279195.0,13295.0,0.0,0.0
2873000260,98031,Summer,150000.0,0.0,0.0,165000.0,15000.0
6648701420,98031,Summer,205000.0,0.0,0.0,225500.0,20500.0
739800070,98031,Summer,265000.0,278250.0,13250.0,0.0,0.0
2796100160,98031,Summer,250000.0,0.0,0.0,275000.0,25000.0
5126950340,98031,Summer,252000.0,0.0,0.0,277200.0,25200.0
3831200200,98031,Summer,172040.0,0.0,0.0,189244.0,17204.0
8732000390,98031,Summer,246500.0,0.0,0.0,271150.0,24650.0
1761300850,98031,Summer,271000.0,284550.0,13550.0,0.0,0.0
1761300110,98031,Summer,260000.0,0.0,0.0,286000.0,26000.0
6700400110,98031,Summer,223000.0,0.0,0.0,245300.0,22300.0
8025700590,98031,Summer,215000.0,0.0,0.0,236500.0,21500.0
8731730590,98031,Summer,242150.0,0.0,0.0,266365.0,24215.0
2873000780,98031,Summer,255000.0,0.0,0.0,280500.0,25500.0
2787320430,98031,Summer,264000.0,277200.0,13200.0,0.0,0.0
8802400896,98031,Summer,204995.0,0.0,0.0,225494.5,20499.5
2953000250,98031,Summer,275000.0,288750.0,13750.0,0.0,0.0
2212200500,98031,Summer,269500.0,282975.0,13475.0,0.0,0.0
2796100680,98031,Summer,275000.0,288750.0,13750.0,0.0,0.0
8960200630,98031,Summer,248000.0,0.0,0.0,272800.0,24800.0
6624010170,98031,Summer,246000.0,0.0,0.0,270600.0,24600.0
2212210660,98031,Summer,204000.0,0.0,0.0,224400.0,20400.0
2787320620,98031,Summer,222000.0,0.0,0.0,244200.0,22200.0
6700390210,98031,Summer,245000.0,0.0,0.0,269500.0,24500.0
8802400411,98031,Summer,249000.0,0.0,0.0,273900.0,24900.0
2953000090,98031,Summer,244900.0,0.0,0.0,269390.0,24490.0
3831200210,98031,Summer,280000.0,294000.0,14000.0,0.0,0.0
1761300100,98031,Summer,279950.0,293947.5,13997.5,0.0,0.0
5419800330,98031,Summer,240000.0,0.0,0.0,264000.0,24000.0
3110800030,98031,Summer,230000.0,0.0,0.0,253000.0,23000.0
739500270,98031,Summer,227950.0,0.0,0.0,250745.0,22795.0
9320700400,98031,Summer,285000.0,299250.0,14250.0,0.0,0.0
8099200030,98031,Summer,232000.0,0.0,0.0,255200.0,23200.0
1761300340,98031,Summer,251750.0,0.0,0.0,276925.0,25175.0
2787311480,98031,Summer,253000.0,0.0,0.0,278300.0,25300.0
3388000640,98031,Summer,220000.0,0.0,0.0,242000.0,22000.0
8731730710,98031,Summer,215000.0,0.0,0.0,236500.0,21500.0
6648701740,98031,Summer,270000.0,283500.0,13500.0,0.0,0.0
922059020,98031,Summer,242025.0,0.0,0.0,266227.5,24202.5
522059158,98031,Summer,230000.0,0.0,0.0,253000.0,23000.0
3110800040,98031,Summer,269900.0,283395.0,13495.0,0.0,0.0
1355000220,98031,Summer,243000.0,0.0,0.0,267300.0,24300.0
3388000040,98031,Summer,260000.0,0.0,0.0,286000.0,26000.0
2893000610,98031,Summer,252000.0,0.0,0.0,277200.0,25200.0
6669150790,98031,Summer,265000.0,278250.0,13250.0,0.0,0.0
8732000410,98031,Summer,272000.0,285600.0,13600.0,0.0,0.0
5412200180,98031,Summer,285000.0,299250.0,14250.0,0.0,0.0
9513900050,98031,Summer,237000.0,0.0,0.0,260700.0,23700.0
9122500080,98031,Summer,275000.0,288750.0,13750.0,0.0,0.0
1420400130,98031,Summer,215000.0,0.0,0.0,236500.0,21500.0
739500050,98031,Summer,260000.0,0.0,0.0,286000.0,26000.0
6624010010,98031,Summer,259500.0,0.0,0.0,285450.0,25950.0
6457000080,98031,Summer,269900.0,283395.0,13495.0,0.0,0.0
2787311190,98031,Summer,252500.0,0.0,0.0,277750.0,25250.0
1557000190,98031,Summer,240000.0,0.0,0.0,264000.0,24000.0
5466700290,98031,Summer,288000.0,302400.0,14400.0,0.0,0.0
5252000170,98031,Summer,250000.0,0.0,0.0,275000.0,25000.0
739820050,98031,Summer,250000.0,0.0,0.0,275000.0,25000.0
5419800090,98031,Summer,217500.0,0.0,0.0,239250.0,21750.0
2212210360,98031,Summer,253000.0,0.0,0.0,278300.0,25300.0
1862900690,98031,Summer,257500.0,0.0,0.0,283250.0,25750.0
5466700450,98031,Summer,250000.0,0.0,0.0,275000.0,25000.0
6648700150,98031,Summer,285000.0,299250.0,14250.0,0.0,0.0
2787311110,98031,Summer,273148.0,286805.4,13657.400000000023,0.0,0.0
3276980120,98031,Summer,275000.0,288750.0,13750.0,0.0,0.0
8078550610,98031,Summer,279000.0,292950.0,13950.0,0.0,0.0
8802400906,98031,Summer,244000.0,0.0,0.0,268400.0,24400.0
8857600960,98032,Winter,205000.0,0.0,0.0,225500.0,20500.0
3832200070,98032,Winter,250000.0,262500.0,12500.0,0.0,0.0
1310500550,98032,Winter,248000.0,260400.0,12400.0,0.0,0.0
1950900245,98032,Winter,123300.0,0.0,0.0,135630.0,12330.0
3828000405,98032,Winter,176500.0,0.0,0.0,194150.0,17650.0
5335700110,98032,Winter,234000.0,245700.0,11700.0,0.0,0.0
1951100110,98032,Winter,240000.0,252000.0,12000.0,0.0,0.0
7523700245,98032,Winter,240000.0,252000.0,12000.0,0.0,0.0
8075400100,98032,Winter,221700.0,0.0,0.0,243870.0,22170.0
4324500490,98032,Winter,215000.0,0.0,0.0,236500.0,21500.0
9835800750,98032,Winter,247000.0,259350.0,12350.0,0.0,0.0
3832710680,98032,Winter,215000.0,0.0,0.0,236500.0,21500.0
3832710840,98032,Winter,250000.0,262500.0,12500.0,0.0,0.0
1863900225,98032,Winter,226450.0,0.0,0.0,249095.0,22645.0
7523700305,98032,Winter,243400.0,255570.0,12170.0,0.0,0.0
9835800840,98032,Winter,215000.0,0.0,0.0,236500.0,21500.0
8857600780,98032,Winter,158550.0,0.0,0.0,174405.0,15855.0
1555300010,98032,Winter,203000.0,0.0,0.0,223300.0,20300.0
4324500180,98032,Winter,182000.0,0.0,0.0,200200.0,18200.0
3686900025,98032,Winter,249000.0,261450.0,12450.0,0.0,0.0
1555300490,98032,Winter,250000.0,262500.0,12500.0,0.0,0.0
8857600490,98032,Winter,201500.0,0.0,0.0,221650.0,20150.0
7149410060,98032,Winter,165000.0,0.0,0.0,181500.0,16500.0
1951600240,98032,Winter,185000.0,0.0,0.0,203500.0,18500.0
2722049092,98032,Winter,240000.0,252000.0,12000.0,0.0,0.0
7523700210,98032,Winter,205000.0,0.0,0.0,225500.0,20500.0
1253200170,98032,Winter,250000.0,262500.0,12500.0,0.0,0.0
2222049108,98032,Winter,227000.0,0.0,0.0,249700.0,22700.0
1950900005,98032,Winter,185000.0,0.0,0.0,203500.0,18500.0
6146600170,98032,Winter,100000.0,0.0,0.0,110000.0,10000.0
1863900190,98032,Winter,202000.0,0.0,0.0,222200.0,20200.0
9197100101,98032,Winter,225000.0,0.0,0.0,247500.0,22500.0
6146600420,98032,Winter,229950.0,0.0,0.0,252945.0,22995.0
6146600185,98032,Winter,160000.0,0.0,0.0,176000.0,16000.0
8075400360,98032,Winter,239000.0,250950.0,11950.0,0.0,0.0
3832500230,98032,Winter,245000.0,257250.0,12250.0,0.0,0.0
1951100100,98032,Winter,180000.0,0.0,0.0,198000.0,18000.0
8857600220,98032,Winter,178500.0,0.0,0.0,196350.0,17850.0
3832300090,98032,Winter,215000.0,0.0,0.0,236500.0,21500.0
1238500451,98033,Summer,130000.0,0.0,0.0,143000.0,13000.0
2423020260,98033,Summer,461000.0,0.0,0.0,507100.0,46100.0
3902300350,98033,Summer,606000.0,636300.0,30300.0,0.0,0.0
3886902590,98033,Summer,470000.0,0.0,0.0,517000.0,47000.0
8680100030,98033,Summer,374000.0,0.0,0.0,411400.0,37400.0
2591020140,98033,Summer,475000.0,0.0,0.0,522500.0,47500.0
1246700152,98033,Summer,335000.0,0.0,0.0,368500.0,33500.0
2591010240,98033,Summer,405000.0,0.0,0.0,445500.0,40500.0
6816300060,98033,Summer,426000.0,0.0,0.0,468600.0,42600.0
3893100327,98033,Summer,355000.0,0.0,0.0,390500.0,35500.0
3888100226,98033,Summer,461000.0,0.0,0.0,507100.0,46100.0
7555220140,98033,Summer,675000.0,708750.0,33750.0,0.0,0.0
9170500060,98033,Summer,649000.0,681450.0,32450.0,0.0,0.0
3756100160,98033,Summer,678000.0,711900.0,33900.0,0.0,0.0
3041700090,98033,Summer,555565.0,0.0,0.0,611121.5,55556.5
1086100100,98033,Summer,476500.0,0.0,0.0,524150.0,47650.0
1238501116,98033,Summer,478000.0,0.0,0.0,525800.0,47800.0
1233100601,98033,Summer,360000.0,0.0,0.0,396000.0,36000.0
925059113,98033,Summer,490000.0,0.0,0.0,539000.0,49000.0
925059198,98033,Summer,514000.0,0.0,0.0,565400.0,51400.0
1235700042,98033,Summer,537000.0,0.0,0.0,590700.0,53700.0
4151800375,98033,Summer,660000.0,693000.0,33000.0,0.0,0.0
4151800195,98033,Summer,650000.0,682500.0,32500.0,0.0,0.0
4151800470,98033,Summer,675000.0,708750.0,33750.0,0.0,0.0
2591010290,98033,Summer,285000.0,0.0,0.0,313500.0,28500.0
1720800305,98033,Summer,611900.0,642495.0,30595.0,0.0,0.0
1245003375,98033,Summer,658000.0,690900.0,32900.0,0.0,0.0
3699100130,98033,Summer,495000.0,0.0,0.0,544500.0,49500.0
4151800420,98033,Summer,657500.0,690375.0,32875.0,0.0,0.0
3039000050,98033,Summer,575000.0,0.0,0.0,632500.0,57500.0
1088030010,98033,Summer,464625.0,0.0,0.0,511087.5,46462.5
2273600250,98033,Summer,500000.0,0.0,0.0,550000.0,50000.0
3039000020,98033,Summer,450000.0,0.0,0.0,495000.0,45000.0
3885805640,98033,Summer,625000.0,656250.0,31250.0,0.0,0.0
1245001763,98033,Summer,670000.0,703500.0,33500.0,0.0,0.0
3300760020,98033,Summer,595000.0,624750.0,29750.0,0.0,0.0
3759500006,98033,Summer,610000.0,640500.0,30500.0,0.0,0.0
2273600460,98033,Summer,536000.0,0.0,0.0,589600.0,53600.0
802000130,98033,Summer,490000.0,0.0,0.0,539000.0,49000.0
3226059071,98033,Summer,426000.0,0.0,0.0,468600.0,42600.0
1245500250,98033,Summer,555500.0,0.0,0.0,611050.0,55550.0
325059126,98033,Summer,565000.0,0.0,0.0,621500.0,56500.0
1245003255,98033,Summer,615000.0,645750.0,30750.0,0.0,0.0
3886903155,98033,Summer,606000.0,636300.0,30300.0,0.0,0.0
3900500110,98033,Summer,627000.0,658350.0,31350.0,0.0,0.0
1236300146,98033,Summer,570000.0,0.0,0.0,627000.0,57000.0
3901100015,98033,Summer,460000.0,0.0,0.0,506000.0,46000.0
3902300100,98033,Summer,522000.0,0.0,0.0,574200.0,52200.0
6743700015,98033,Summer,392800.0,0.0,0.0,432080.0,39280.0
8679600150,98033,Summer,581000.0,0.0,0.0,639100.0,58100.0
6402700110,98033,Summer,585000.0,0.0,0.0,643500.0,58500.0
1233100720,98033,Summer,399000.0,0.0,0.0,438900.0,39900.0
1246700136,98033,Summer,405000.0,0.0,0.0,445500.0,40500.0
1245002445,98033,Summer,670000.0,703500.0,33500.0,0.0,0.0
1759701600,98033,Summer,465000.0,0.0,0.0,511500.0,46500.0
1420700030,98033,Summer,597157.0,627014.85,29857.849999999977,0.0,0.0
3863800030,98033,Summer,463800.0,0.0,0.0,510180.0,46380.0
1088020070,98033,Summer,645000.0,677250.0,32250.0,0.0,0.0
1472700200,98033,Summer,630000.0,661500.0,31500.0,0.0,0.0
6400700189,98033,Summer,390000.0,0.0,0.0,429000.0,39000.0
3888100117,98033,Summer,510000.0,0.0,0.0,561000.0,51000.0
3888100030,98033,Summer,410000.0,0.0,0.0,451000.0,41000.0
1233100260,98033,Summer,490000.0,0.0,0.0,539000.0,49000.0
8099600160,98033,Summer,488500.0,0.0,0.0,537350.0,48850.0
2273600260,98033,Summer,628000.0,659400.0,31400.0,0.0,0.0
6743700030,98033,Summer,540000.0,0.0,0.0,594000.0,54000.0
785000040,98033,Summer,472500.0,0.0,0.0,519750.0,47250.0
7420100040,98033,Summer,525000.0,0.0,0.0,577500.0,52500.0
2591010040,98033,Summer,468000.0,0.0,0.0,514800.0,46800.0
3041700035,98033,Summer,609950.0,640447.5,30497.5,0.0,0.0
925059219,98033,Summer,664000.0,697200.0,33200.0,0.0,0.0
6400700220,98033,Summer,450000.0,0.0,0.0,495000.0,45000.0
2273600410,98033,Summer,546000.0,0.0,0.0,600600.0,54600.0
1238501099,98033,Summer,470000.0,0.0,0.0,517000.0,47000.0
6608500220,98033,Summer,410000.0,0.0,0.0,451000.0,41000.0
3902310210,98033,Summer,610000.0,640500.0,30500.0,0.0,0.0
2591010180,98033,Summer,379000.0,0.0,0.0,416900.0,37900.0
3764500230,98033,Summer,661000.0,694050.0,33050.0,0.0,0.0
3764500180,98033,Summer,615000.0,645750.0,30750.0,0.0,0.0
3902300210,98033,Summer,607000.0,637350.0,30350.0,0.0,0.0
8679400130,98033,Summer,353000.0,0.0,0.0,388300.0,35300.0
3897100170,98033,Summer,370000.0,0.0,0.0,407000.0,37000.0
5487300020,98033,Summer,464550.0,0.0,0.0,511005.0,46455.0
1087900050,98033,Summer,560000.0,0.0,0.0,616000.0,56000.0
3755500080,98033,Summer,510000.0,0.0,0.0,561000.0,51000.0
2128000050,98033,Summer,625000.0,656250.0,31250.0,0.0,0.0
7424600020,98033,Summer,620000.0,651000.0,31000.0,0.0,0.0
1235700073,98033,Summer,660000.0,693000.0,33000.0,0.0,0.0
1246700050,98033,Summer,370000.0,0.0,0.0,407000.0,37000.0
7420200050,98033,Summer,623000.0,654150.0,31150.0,0.0,0.0
1236300307,98033,Summer,565000.0,0.0,0.0,621500.0,56500.0
6633900050,98033,Summer,575000.0,0.0,0.0,632500.0,57500.0
1245500725,98033,Summer,675000.0,708750.0,33750.0,0.0,0.0
6633900170,98033,Summer,595000.0,624750.0,29750.0,0.0,0.0
3039000010,98033,Summer,420000.0,0.0,0.0,462000.0,42000.0
7419700010,98033,Summer,665000.0,698250.0,33250.0,0.0,0.0
3888100029,98033,Summer,475300.0,0.0,0.0,522830.0,47530.0
9413600010,98033,Summer,637500.0,669375.0,31875.0,0.0,0.0
2423020010,98033,Summer,525000.0,0.0,0.0,577500.0,52500.0
4045750010,98033,Summer,624950.0,656197.5,31247.5,0.0,0.0
5212000020,98033,Summer,630100.0,661605.0,31505.0,0.0,0.0
3893100319,98033,Summer,450000.0,0.0,0.0,495000.0,45000.0
1238500281,98033,Summer,539000.0,0.0,0.0,592900.0,53900.0
925059107,98033,Summer,475000.0,0.0,0.0,522500.0,47500.0
3902300450,98033,Summer,630000.0,661500.0,31500.0,0.0,0.0
